title,cover,summary,language,categories,editor,publicationYear,pagesNumber,amazonLink,kindleLink,audibleLink,fnacLink,ISBN,rating,authors
SEAL Team Six: Memoirs of an Elite Navy SEAL Sniper,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2011.0,,,,,,031269945X,4.0,"Howard E. Wasdin, Stephen Templin"
Sacred Contracts: Awakening Your Divine Potential,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2001.0,,,,,,609810111,3.97,Caroline Myss
How We Are Hungry,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2005.0,,,,,,1400095565,3.75,Dave Eggers
"Five Dialogues: Euthyphro, Apology, Crito, Meno, Phaedo",https://images.gr-assets.com/books/1399079227m/30292.jpg,,eng,,,-385.0,,,,,,872206335,4.1,"Plato, G.M.A. Grube, John M. Cooper"
The Happy Prince,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1888.0,,,,,,525453679,4.22,Oscar Wilde
"Twisted Palace (The Royals, #3)",https://images.gr-assets.com/books/1474992523m/29519517.jpg,,eng,,,2016.0,,,,,,1682305066,4.0,Erin Watt
"The Diamond of Darkhold (Book of Ember, #4)",https://images.gr-assets.com/books/1320636372m/2493973.jpg,,eng,,,2008.0,,,,,,375955712,3.79,Jeanne DuPrau
Standing for Something: 10 Neglected Virtues That Will Heal Our Hearts and Homes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,2000.0,,,,,,609807250,4.61,Gordon B. Hinckley
"A Death in Vienna (Gabriel Allon, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2003.0,,,,,,141019085,4.17,Daniel Silva
"Pucked (Pucked, #1)",https://images.gr-assets.com/books/1429896314m/24504274.jpg,,eng,,,2015.0,,,,,,993800130,4.05,Helena Hunting
Notorious RBG: The Life and Times of Ruth Bader Ginsburg,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2015.0,,,,,,62415832,4.22,"Irin Carmon, Shana Knizhnik"
"Touch of Frost (Mythos Academy, #1)",https://images.gr-assets.com/books/1301505419m/9439989.jpg,,en-US,,,2011.0,,,,,,758266928,3.96,Jennifer Estep
The Aquitaine Progression,https://images.gr-assets.com/books/1408931400m/31268.jpg,,eng,,,1984.0,,,,,,752858521,3.9,Robert Ludlum
"The Forsyte Saga (The Forsyte Chronicles, #1-3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1921.0,,,,,,192838628,4.15,John Galsworthy
"O is for Outlaw (Kinsey Millhone, #15)",https://images.gr-assets.com/books/1403183790m/262228.jpg,,eng,,,1999.0,,,,,,449003787,3.92,Sue Grafton
"Deadly Little Secret (Touch, #1)",https://images.gr-assets.com/books/1325558484m/2820533.jpg,,eng,,,2008.0,,,,,,1423111443,3.86,Laurie Faria Stolarz
"The Chase (Fox and O'Hare, #2)",https://images.gr-assets.com/books/1381528974m/18282915.jpg,,eng,,,2014.0,,,,,,345543084,3.93,"Janet Evanovich, Lee Goldberg"
The Orange Girl,https://images.gr-assets.com/books/1415583796m/25403.jpg,,eng,,,2003.0,,,,,,753819929,3.91,"Jostein Gaarder, James Anderson"
The House of Thunder,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1982.0,,,,,,425132951,3.78,"Leigh Nichols, Dean Koontz"
"The Dead of Night (Tomorrow, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1994.0,,,,,,439829119,4.13,John Marsden
My Cousin Rachel,https://images.gr-assets.com/books/1386609405m/18869970.jpg,,eng,,,1951.0,,,,,,316252964,3.92,Daphne du Maurier
Absurdistan,https://images.gr-assets.com/books/1486266465m/70509.jpg,,eng,,,2006.0,,,,,,812971671,3.29,Gary Shteyngart
"Invincible (Chronicles of Nick, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2011.0,,,,,,312599064,4.27,Sherrilyn Kenyon
Napalm & Silly Putty,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2001.0,,,,,,786887583,4.12,George Carlin
The Indispensable Calvin and Hobbes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1992.0,,,,,,751500283,4.73,Bill Watterson
Funny in Farsi: A Memoir of Growing Up Iranian in America,https://images.gr-assets.com/books/1411923160m/46349.jpg,,eng,,,2003.0,,,,,,812968379,3.76,Firoozeh Dumas
Leading Change,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,1988.0,,,,,,875847471,4.01,John P. Kotter
"Witness in Death (In Death, #10)",https://images.gr-assets.com/books/1368396677m/213975.jpg,,eng,,,2000.0,,,,,,749934360,4.3,"J.D. Robb, Susan Ericksen"
The Shadow of the Torturer (The Book of the New Sun #1),https://images.gr-assets.com/books/1329650008m/60211.jpg,,eng,,,1980.0,,,,,,671540661,3.8,Gene Wolfe
Ask the Passengers,https://images.gr-assets.com/books/1371850438m/13069935.jpg,,en-US,,,2012.0,,,,,,316194689,3.88,A.S. King
"Foxglove Summer (Peter Grant, #5)",https://images.gr-assets.com/books/1402338677m/20499240.jpg,,eng,,,2014.0,,,,,,575132507,4.18,Ben Aaronovitch
The Grand Sophy,https://images.gr-assets.com/books/1414731822m/261689.jpg,,eng,,,1950.0,,,,,,99465639,4.16,Georgette Heyer
The Road to Serfdom,https://images.gr-assets.com/books/1327787673m/299215.jpg,,en-US,,,1944.0,,,,,,226320618,4.18,Friedrich A. Hayek
"Lord John and the Brotherhood of the Blade  (Lord John Grey, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2007.0,,,,,,385337493,3.86,Diana Gabaldon
The Executioner's Song,https://images.gr-assets.com/books/1325755176m/12468.jpg,,eng,,,1979.0,,,,,,375700811,4.07,Norman Mailer
"Suspect (Scott James & Maggie, #1)",https://images.gr-assets.com/books/1345131356m/15755201.jpg,,eng,,,2013.0,,,,,,399161481,4.14,Robert Crais
Tar Baby,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-CA,,,1981.0,,,,,,1400033446,3.91,Toni Morrison
The Twenty-One Balloons,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,1947.0,,,,,,140320970,3.96,William Pène du Bois
"Stolen Prey (Lucas Davenport, #22)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2012.0,,,,,,399157689,4.17,John Sandford
The Design of Everyday Things,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,1988.0,,,,,,465067107,4.18,Donald A. Norman
Running Out of Time,https://images.gr-assets.com/books/1408913584m/227658.jpg,,eng,,,1995.0,,,,,,439632501,3.98,Margaret Peterson Haddix
Damaged: The Heartbreaking True Story of a Forgotten Child,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,2007.0,,,,,,7236344,4.2,Cathy Glass
"Something Wonderful (Sequels, #2)",https://images.gr-assets.com/books/1435634530m/129616.jpg,,eng,,,1988.0,,,,,,671737635,4.33,Judith McNaught
Tribute,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2008.0,,,,,,399154914,3.92,Nora Roberts
"16 Lighthouse Road (Cedar Cove, #1)",https://images.gr-assets.com/books/1388881732m/46012.jpg,,eng,,,2001.0,,,,,,739420232,4.08,Debbie Macomber
A Man in Full,https://images.gr-assets.com/books/1320472513m/86172.jpg,,,,,1998.0,,,,,,553381334,3.8,Tom Wolfe
Having a Mary Heart in a Martha World: Finding Intimacy With God in the Busyness of Life,https://images.gr-assets.com/books/1341472478m/42631.jpg,,en-US,,,2000.0,,,,,,1578562589,4.16,Joanna Weaver
I'd Know You Anywhere,https://images.gr-assets.com/books/1277582483m/7636774.jpg,,en-US,,,2010.0,,,,,,61706558,3.47,Laura Lippman
The Strange and Beautiful Sorrows of Ava Lavender,https://images.gr-assets.com/books/1397110326m/18166936.jpg,,eng,,,2014.0,,,,,,763665665,4.12,Leslye Walton
"Sense & Sensibility (The Austen Project, #1)",https://images.gr-assets.com/books/1363291870m/17349163.jpg,,eng,,,2013.0,,,,,,62200461,3.55,Joanna Trollope
7: An Experimental Mutiny Against Excess,https://images.gr-assets.com/books/1328764395m/12171769.jpg,,eng,,,2011.0,,,,,,1433672960,4.13,Jen Hatmaker
"Archangel's Consort (Guild Hunter, #3)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2011.0,,,,,,575095776,4.24,Nalini Singh
Sacajawea (Lewis & Clark Expedition),https://images.gr-assets.com/books/1315509057m/264778.jpg,,eng,,,1978.0,,,,,,380842939,4.23,Anna Lee Waldo
"The Declaration (The Declaration, #1)",https://images.gr-assets.com/books/1317067021m/1722717.jpg,,,,,2007.0,,,,,,1599901196,3.71,Gemma Malley
"Avatar: The Last Airbender (The Rift, #1)",https://images.gr-assets.com/books/1382378982m/18687079.jpg,,eng,,,2014.0,,,,,,1616552956,4.33,"Gene Luen Yang, Michael Dante DiMartino, Bryan Konietzko, Gurihiru"
Independence Day,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1995.0,,,,,,99447126,3.86,Richard Ford
"The Last Patriot (Scot Harvath, #7)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2008.0,,,,,,141654383X,4.16,Brad Thor
"Leven Thumps and the Gateway to Foo (Leven Thumps, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,2005.0,,,,,,1416928065,3.71,Obert Skye
Bridge to Haven,https://images.gr-assets.com/books/1376078910m/18228202.jpg,,eng,,,2014.0,,,,,,1414368186,4.07,Francine Rivers
The Engagements,https://images.gr-assets.com/books/1361254904m/16071736.jpg,,eng,,,2013.0,,,,,,030795871X,3.59,J. Courtney Sullivan
"Runaway Ralph (Ralph S. Mouse, #2)",https://images.gr-assets.com/books/1327883411m/13168.jpg,,,,,1970.0,,,,,,590664875,3.95,Beverly Cleary
Blink,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,2002.0,,,,,,849945119,4.17,Ted Dekker
"The Black Widow (Gabriel Allon, #16)",https://images.gr-assets.com/books/1460313822m/27213121.jpg,,eng,,,2016.0,,,,,,006232022X,4.34,Daniel Silva
Believing Christ: The Parable of the Bicycle and Other Good News,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1992.0,,,,,,1570089264,4.51,Stephen E. Robinson
The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,https://images.gr-assets.com/books/1403181687m/17994.jpg,,eng,,,1999.0,,,,,,385495323,4.28,Simon Singh
"Touch the Dark (Cassandra Palmer, #1)",https://images.gr-assets.com/books/1307391100m/67513.jpg,,eng,,,2006.0,,,,,,451460936,3.7,Karen Chance
Carrion Comfort,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1989.0,,,,,,446359203,3.89,Dan Simmons
"The Highlander's Touch (Highlander, #3)",https://images.gr-assets.com/books/1257330461m/815150.jpg,,eng,,,2000.0,,,,,,044024417X,4.15,Karen Marie Moning
The Smitten Kitchen Cookbook,https://images.gr-assets.com/books/1336228481m/13331199.jpg,,,,,2012.0,,,,,,030759565X,4.14,Deb Perelman
"The Cross of Lead (Crispin, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2002.0,,,,,,786816589,3.59,Avi
"Wielding a Red Sword (Incarnations of Immortality, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,1986.0,,,,,,345322215,3.93,Piers Anthony
Honor Among Thieves,https://images.gr-assets.com/books/1316131242m/79006.jpg,,,,,1993.0,,,,,,312933533,3.82,Jeffrey Archer
"Superman: Earth One, Volume 1",https://images.gr-assets.com/books/1320538241m/7657484.jpg,,eng,,,2010.0,,,,,,1401224687,3.9,"J. Michael Straczynski, Shane Davis, Sandra Hope, Barbara Ciardo, Rob Leigh"
The Mortal Instruments (The Mortal Instruments #1-4),https://images.gr-assets.com/books/1313073526m/11106458.jpg,,eng,,,2011.0,,,,,,1442440430,4.59,Cassandra Clare
Foxe's Book of Martyrs,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-CA,,,1563.0,,,,,,800786645,4.25,"John Foxe, W. Grinton Berry"
"See Jane Score (Chinooks Hockey Team, #2)",https://images.gr-assets.com/books/1330265531m/60223.jpg,,eng,,,2003.0,,,,,,60009241,4.06,Rachel Gibson
A Yellow Raft in Blue Water,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,1987.0,,,,,,312421850,3.84,Michael Dorris
"Rosemary and Rue (October Daye, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2009.0,,,,,,756405718,3.74,Seanan McGuire
"Another Fine Myth (Myth Adventures, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,1978.0,,,,,,441013465,4.03,Robert Lynn Asprin
"Soccernomics: Why England Loses, Why Germany and Brazil Win, and Why the U.S., Japan, Australia, Turkey--and Even Iraq--Are Destined to Become the Kings of the World's Most Popular Sport",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2009.0,,,,,,1568584253,3.91,"Simon Kuper, Stefan Szymanski"
"Sapphique (Incarceron, #2)",https://images.gr-assets.com/books/1327885488m/4499214.jpg,,eng,,,2000.0,,,,,,340893613,3.7,Catherine Fisher
"Don't Die, My Love",https://images.gr-assets.com/books/1320416427m/127451.jpg,,,,,1995.0,,,,,,553567152,4.12,Lurlene McDaniel
Harvest,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1996.0,,,,,,067155302X,4.09,Tess Gerritsen
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2007.0,,,,,,764524836,4.08,Mark Bittman
A Little Something Different,https://images.gr-assets.com/books/1396394307m/20801166.jpg,,eng,,,2014.0,,,,,,1250061776,3.65,Sandy   Hall
This is the Story of a Happy Marriage,https://images.gr-assets.com/books/1375215541m/17349222.jpg,,eng,,,2011.0,,,,,,62236679,4.03,Ann Patchett
Diary of a Wimpy Kid: #1-4,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2009.0,,,,,,1615579184,4.45,Jeff Kinney
"Think of a Number (Dave Gurney, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2010.0,,,,,,307588920,3.83,John Verdon
Lullabies,https://images.gr-assets.com/books/1404192714m/22151696.jpg,,eng,,,2014.0,,,,,,1449461077,4.05,Lang Leav
Birthright,https://images.gr-assets.com/books/1309282307m/114203.jpg,,eng,,,2003.0,,,,,,515137111,3.99,Nora Roberts
The Peacegiver: How Christ Offers to Heal Our Hearts and Homes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2004.0,,,,,,1590382234,4.41,James L. Ferrell
Cod: A Biography of the Fish that Changed the World,https://images.gr-assets.com/books/1356452461m/64895.jpg,,eng,,,1988.0,,,,,,99268701,3.92,Mark Kurlansky
The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos,https://images.gr-assets.com/books/1320431300m/8167094.jpg,,eng,,,2011.0,,,,,,307265633,4.05,Brian Greene
The Feminine Mystique,https://images.gr-assets.com/books/1479777578m/38723.jpg,,eng,,,1963.0,,,,,,393322572,3.85,"Betty Friedan, Anna Quindlen"
Brighton Rock,https://images.gr-assets.com/books/1337363402m/48862.jpg,,eng,,,1938.0,,,,,,99478471,3.72,"Graham Greene, J.M. Coetzee"
"Stones Into Schools: Promoting Peace With Books, Not Bombs, in Afghanistan and Pakistan",https://images.gr-assets.com/books/1260845553m/6452760.jpg,,eng,,,2009.0,,,,,,670021156,3.86,"Greg Mortenson, Khaled Hosseini"
A Mercy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2008.0,,,,,,307264238,3.65,Toni Morrison
"Rock Chick Redemption (Rock Chick, #3)",https://images.gr-assets.com/books/1409609236m/9799572.jpg,,en-GB,,,2010.0,,,,,,1453720693,4.43,Kristen Ashley
"The Mystery of the Blue Train (Hercule Poirot, #6)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1928.0,,,,,,1579126952,3.77,Agatha Christie
"Private #1 Suspect (Private, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2011.0,,,,,,316097403,3.95,"James Patterson, Maxine Paetro"
Pastoralia,https://images.gr-assets.com/books/1348067120m/14295.jpg,,eng,,,2000.0,,,,,,747553866,4.11,George Saunders
The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now,https://images.gr-assets.com/books/1334798998m/13523061.jpg,,,,,2012.0,,,,,,446575062,4.11,Meg Jay
"The Walking Dead, Vol. 07: The Calm Before",https://images.gr-assets.com/books/1289097173m/1085771.jpg,,eng,,,2007.0,,,,,,1582408289,4.27,"Robert Kirkman, Charlie Adlard, Cliff Rathburn"
Curious George Rides a Bike,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,1952.0,,,,,,1844285073,4.24,H.A. Rey
Methuselah's Children,https://images.gr-assets.com/books/1253209003m/175319.jpg,,en-US,,,1958.0,,,,,,671655973,3.98,Robert A. Heinlein
"Hana (Delirium, #1.5)",https://images.gr-assets.com/books/1324106918m/12663646.jpg,,eng,,,2011.0,,,,,,62124366,3.63,Lauren Oliver
"Preacher, Volume 8: All Hell's a-Coming",https://images.gr-assets.com/books/1309916812m/102955.jpg,,eng,,,2000.0,,,,,,1563896176,4.33,"Garth Ennis, Steve Dillon, John McCrea"
"The Little Sisters of Eluria (The Dark Tower, #0.5)",https://images.gr-assets.com/books/1328794822m/6356190.jpg,,eng,,,2008.0,,,,,,1880418738,4.24,"Stephen King, Michael Whelan"
"Inside, Outside, Upside Down (Berenstain Bears Bright and Early Board Book)",https://images.gr-assets.com/books/1428895593m/773480.jpg,,eng,,,1968.0,,,,,,067988632X,4.13,"Stan Berenstain, Jan Berenstain"
"The First Rule (Elvis Cole, #13; Joe Pike, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2010.0,,,,,,399156135,4.2,Robert Crais
"The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,2001.0,,,,,,042519891X,3.96,David Colbert
The Dot,https://images.gr-assets.com/books/1363702319m/825377.jpg,,en-US,,,2003.0,,,,,,763619612,4.26,Peter H. Reynolds
"Forest Born (The Books of Bayern, #4)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2009.0,,,,,,1599901676,4.01,Shannon Hale
The Damnation Game,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1985.0,,,,,,425188930,3.82,Clive Barker
Ignorance,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,fre,,,2000.0,,,,,,60002107,3.76,"Milan Kundera, Linda Asher"
The Difference Engine ,https://images.gr-assets.com/books/1327891675m/337116.jpg,,en-US,,,1990.0,,,,,,055329461X,3.41,"William Gibson, Bruce Sterling"
"Preacher, Volume 7: Salvation",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,1999.0,,,,,,1563895196,4.3,"Garth Ennis, Steve Dillon"
How Will You Measure Your Life?,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,2012.0,,,,,,62102427,4.06,"Clayton M. Christensen, James Allworth, Karen Dillon"
I Want My Hat Back,https://images.gr-assets.com/books/1327888784m/11233988.jpg,,eng,,,2011.0,,,,,,763655988,4.39,Jon Klassen
"The Lone Drow (Forgotten Realms: Hunter's Blades, #2; Legend of Drizzt, #15)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,en-US,,,2003.0,,,,,,786932287,4.15,R.A. Salvatore
"Why We Suck: A Feel Good Guide to Staying Fat, Loud, Lazy and Stupid",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,,,2008.0,,,,,,670031607,3.67,Denis Leary
Bonjour tristesse,https://images.gr-assets.com/books/1346107613m/61672.jpg,,fre,,,1954.0,,,,,,2266127748,3.62,Françoise Sagan
"Cometh the Hour (The Clifton Chronicles, #6)",https://images.gr-assets.com/books/1433791167m/25671861.jpg,,eng,,,2016.0,,,,,,1466867507,4.13,Jeffrey Archer
A Walk Across the Sun,https://images.gr-assets.com/books/1328767745m/11469379.jpg,,en-US,,,2011.0,,,,,,1402792808,4.13,Corban Addison
House of Suns,https://images.gr-assets.com/books/1447892903m/1126719.jpg,,eng,,,2008.0,,,,,,575099127,4.19,Alastair Reynolds
The Black Cat,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,eng,,,1843.0,,,,,,1594561753,4.07,Edgar Allan Poe
